snapshot_utc,service_date,ferry_route_id,crossing,departure_id,depart,arrival,available_cars,available_pax,max_pax,ferry,css_class,is_dangerous_goods
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748033,2026-08-20T07:05:00,2026-08-20T08:00:00,10,96,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748112,2026-08-20T09:25:00,2026-08-20T10:20:00,0,91,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748191,2026-08-20T11:50:00,2026-08-20T12:45:00,3,85,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748270,2026-08-20T14:05:00,2026-08-20T15:00:00,8,92,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748349,2026-08-20T16:20:00,2026-08-20T17:15:00,3,77,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748428,2026-08-20T18:40:00,2026-08-20T19:35:00,10,86,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Kragenæs > Femø,3748507,2026-08-20T22:00:00,2026-08-20T22:55:00,12,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747480,2026-08-20T06:00:00,2026-08-20T06:55:00,8,91,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747559,2026-08-20T08:15:00,2026-08-20T09:10:00,10,91,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747638,2026-08-20T10:30:00,2026-08-20T11:25:00,1,75,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747717,2026-08-20T12:55:00,2026-08-20T13:50:00,5,88,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747796,2026-08-20T15:10:00,2026-08-20T16:05:00,7,95,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747875,2026-08-20T17:30:00,2026-08-20T18:25:00,13,91,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,411,Femø > Kragenæs,3747954,2026-08-20T20:45:00,2026-08-20T21:40:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3752988,2026-08-20T06:40:00,2026-08-20T07:20:00,13,95,95,Booking lukket,crossing-time-exceeded,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753051,2026-08-20T08:55:00,2026-08-20T09:35:00,10,89,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753114,2026-08-20T11:10:00,2026-08-20T11:50:00,9,90,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753177,2026-08-20T13:35:00,2026-08-20T14:15:00,8,87,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753240,2026-08-20T15:55:00,2026-08-20T16:35:00,9,90,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753303,2026-08-20T18:15:00,2026-08-20T18:55:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Kragenæs > Askø,3753366,2026-08-20T21:20:00,2026-08-20T22:00:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753429,2026-08-20T07:30:00,2026-08-20T08:10:00,4,84,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753492,2026-08-20T10:05:00,2026-08-20T10:45:00,10,89,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753555,2026-08-20T12:35:00,2026-08-20T13:15:00,11,93,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753618,2026-08-20T14:55:00,2026-08-20T15:35:00,11,92,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753681,2026-08-20T16:40:00,2026-08-20T17:20:00,11,92,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753744,2026-08-20T19:10:00,2026-08-20T19:50:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,413,Askø > Kragenæs,3753807,2026-08-20T22:05:00,2026-08-20T22:45:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751464,2026-08-20T05:45:00,2026-08-20T06:05:00,18,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751544,2026-08-20T06:25:00,2026-08-20T06:45:00,24,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751624,2026-08-20T07:10:00,2026-08-20T07:30:00,18,88,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751704,2026-08-20T07:55:00,2026-08-20T08:15:00,20,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751784,2026-08-20T09:00:00,2026-08-20T09:20:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751864,2026-08-20T09:50:00,2026-08-20T10:10:00,14,88,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3751944,2026-08-20T10:45:00,2026-08-20T11:05:00,23,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752024,2026-08-20T12:00:00,2026-08-20T12:20:00,17,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752104,2026-08-20T12:50:00,2026-08-20T13:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752184,2026-08-20T13:50:00,2026-08-20T14:10:00,18,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752264,2026-08-20T14:50:00,2026-08-20T15:10:00,20,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752344,2026-08-20T15:50:00,2026-08-20T16:10:00,15,87,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752424,2026-08-20T16:30:00,2026-08-20T16:50:00,21,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752504,2026-08-20T17:10:00,2026-08-20T17:30:00,23,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752584,2026-08-20T17:50:00,2026-08-20T18:10:00,19,86,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752664,2026-08-20T19:20:00,2026-08-20T19:40:00,20,90,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752744,2026-08-20T20:10:00,2026-08-20T20:30:00,22,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752824,2026-08-20T20:50:00,2026-08-20T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Kragenæs > Fejø,3752924,2026-08-20T22:05:00,2026-08-20T22:25:00,21,93,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3749914,2026-08-20T05:25:00,2026-08-20T05:45:00,20,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3749978,2026-08-20T06:05:00,2026-08-20T06:25:00,20,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750042,2026-08-20T06:45:00,2026-08-20T07:05:00,22,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750106,2026-08-20T07:30:00,2026-08-20T07:50:00,15,90,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750170,2026-08-20T08:35:00,2026-08-20T08:55:00,18,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750234,2026-08-20T09:20:00,2026-08-20T09:40:00,19,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750298,2026-08-20T10:10:00,2026-08-20T10:30:00,19,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750362,2026-08-20T11:10:00,2026-08-20T11:30:00,12,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750426,2026-08-20T12:20:00,2026-08-20T12:40:00,19,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750490,2026-08-20T13:10:00,2026-08-20T13:30:00,22,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750554,2026-08-20T14:10:00,2026-08-20T14:30:00,18,82,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750618,2026-08-20T15:10:00,2026-08-20T15:30:00,13,90,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750682,2026-08-20T16:10:00,2026-08-20T16:30:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750746,2026-08-20T16:50:00,2026-08-20T17:10:00,22,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750810,2026-08-20T17:30:00,2026-08-20T17:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750874,2026-08-20T18:20:00,2026-08-20T18:40:00,20,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3750938,2026-08-20T19:45:00,2026-08-20T20:05:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3751002,2026-08-20T20:30:00,2026-08-20T20:50:00,24,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-20,414,Fejø > Kragenæs,3751067,2026-08-20T21:45:00,2026-08-20T22:05:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748034,2026-08-21T07:05:00,2026-08-21T08:00:00,8,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748113,2026-08-21T09:25:00,2026-08-21T10:20:00,0,92,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748192,2026-08-21T11:50:00,2026-08-21T12:45:00,2,83,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748271,2026-08-21T14:05:00,2026-08-21T15:00:00,0,81,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748350,2026-08-21T16:20:00,2026-08-21T17:15:00,5,81,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748429,2026-08-21T18:40:00,2026-08-21T19:35:00,4,69,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Kragenæs > Femø,3748508,2026-08-21T22:00:00,2026-08-21T22:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747481,2026-08-21T06:00:00,2026-08-21T06:55:00,12,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747560,2026-08-21T08:15:00,2026-08-21T09:10:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747639,2026-08-21T10:30:00,2026-08-21T11:25:00,0,88,98,M/F Femøsund,crossing-almost-fully-booked,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747718,2026-08-21T12:55:00,2026-08-21T13:50:00,2,92,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747797,2026-08-21T15:10:00,2026-08-21T16:05:00,5,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747876,2026-08-21T17:30:00,2026-08-21T18:25:00,6,92,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,411,Femø > Kragenæs,3747955,2026-08-21T20:45:00,2026-08-21T21:40:00,14,95,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747170,2026-08-21T06:40:00,2026-08-21T07:20:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747186,2026-08-21T08:55:00,2026-08-21T09:35:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747202,2026-08-21T11:00:00,2026-08-21T11:40:00,10,88,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747218,2026-08-21T12:40:00,2026-08-21T13:20:00,9,90,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747234,2026-08-21T15:20:00,2026-08-21T16:00:00,4,71,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747250,2026-08-21T16:55:00,2026-08-21T17:35:00,8,87,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747266,2026-08-21T19:00:00,2026-08-21T19:40:00,4,79,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Kragenæs > Askø,3747282,2026-08-21T21:20:00,2026-08-21T22:00:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747298,2026-08-21T07:30:00,2026-08-21T08:10:00,6,85,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747314,2026-08-21T10:00:00,2026-08-21T10:40:00,11,92,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747330,2026-08-21T11:50:00,2026-08-21T12:30:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747346,2026-08-21T13:35:00,2026-08-21T14:15:00,12,94,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747362,2026-08-21T16:05:00,2026-08-21T16:45:00,12,92,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747378,2026-08-21T18:10:00,2026-08-21T18:50:00,12,93,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747394,2026-08-21T20:00:00,2026-08-21T20:40:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,413,Askø > Kragenæs,3747410,2026-08-21T22:05:00,2026-08-21T22:45:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751465,2026-08-21T05:45:00,2026-08-21T06:05:00,24,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751545,2026-08-21T06:25:00,2026-08-21T06:45:00,22,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751625,2026-08-21T07:10:00,2026-08-21T07:30:00,24,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751705,2026-08-21T07:55:00,2026-08-21T08:15:00,21,96,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751785,2026-08-21T09:00:00,2026-08-21T09:20:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751865,2026-08-21T09:50:00,2026-08-21T10:10:00,20,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3751945,2026-08-21T10:45:00,2026-08-21T11:05:00,23,93,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752025,2026-08-21T12:00:00,2026-08-21T12:20:00,20,93,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752105,2026-08-21T12:50:00,2026-08-21T13:10:00,23,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752185,2026-08-21T13:50:00,2026-08-21T14:10:00,21,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752265,2026-08-21T14:50:00,2026-08-21T15:10:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752345,2026-08-21T15:50:00,2026-08-21T16:10:00,19,79,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752425,2026-08-21T16:30:00,2026-08-21T16:50:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752505,2026-08-21T17:10:00,2026-08-21T17:30:00,22,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752585,2026-08-21T17:50:00,2026-08-21T18:10:00,22,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752665,2026-08-21T19:20:00,2026-08-21T19:40:00,22,92,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752745,2026-08-21T20:10:00,2026-08-21T20:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752825,2026-08-21T20:50:00,2026-08-21T21:10:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752850,2026-08-21T21:50:00,2026-08-21T22:10:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Kragenæs > Fejø,3752867,2026-08-21T22:40:00,2026-08-21T23:00:00,21,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751089,2026-08-21T05:25:00,2026-08-21T05:45:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751105,2026-08-21T06:05:00,2026-08-21T06:25:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751121,2026-08-21T06:45:00,2026-08-21T07:05:00,20,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751137,2026-08-21T07:30:00,2026-08-21T07:50:00,21,91,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751153,2026-08-21T08:35:00,2026-08-21T08:55:00,22,95,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751169,2026-08-21T09:20:00,2026-08-21T09:40:00,18,90,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751185,2026-08-21T10:10:00,2026-08-21T10:30:00,18,89,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751201,2026-08-21T11:10:00,2026-08-21T11:30:00,13,77,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751217,2026-08-21T12:20:00,2026-08-21T12:40:00,21,93,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751233,2026-08-21T13:10:00,2026-08-21T13:30:00,22,93,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751249,2026-08-21T14:10:00,2026-08-21T14:30:00,21,94,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751265,2026-08-21T15:10:00,2026-08-21T15:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751281,2026-08-21T16:10:00,2026-08-21T16:30:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751297,2026-08-21T16:50:00,2026-08-21T17:10:00,23,95,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751313,2026-08-21T17:30:00,2026-08-21T17:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751329,2026-08-21T18:20:00,2026-08-21T18:40:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751345,2026-08-21T19:45:00,2026-08-21T20:05:00,24,88,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751361,2026-08-21T20:30:00,2026-08-21T20:50:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751377,2026-08-21T21:10:00,2026-08-21T21:30:00,23,97,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-21,414,Fejø > Kragenæs,3751393,2026-08-21T22:15:00,2026-08-21T22:35:00,24,98,98,M/F Christine,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748660,2026-08-22T07:05:00,2026-08-22T08:00:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748676,2026-08-22T09:25:00,2026-08-22T10:20:00,11,87,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748692,2026-08-22T11:50:00,2026-08-22T12:45:00,8,78,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748708,2026-08-22T13:55:00,2026-08-22T14:50:00,10,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748724,2026-08-22T16:15:00,2026-08-22T17:10:00,12,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748740,2026-08-22T18:15:00,2026-08-22T19:10:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748756,2026-08-22T20:15:00,2026-08-22T21:10:00,14,96,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Kragenæs > Femø,3748772,2026-08-22T22:15:00,2026-08-22T23:10:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748532,2026-08-22T06:00:00,2026-08-22T06:55:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748548,2026-08-22T08:15:00,2026-08-22T09:10:00,13,94,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748564,2026-08-22T10:30:00,2026-08-22T11:25:00,8,89,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748580,2026-08-22T12:55:00,2026-08-22T13:50:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748596,2026-08-22T14:55:00,2026-08-22T15:50:00,11,88,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748612,2026-08-22T17:15:00,2026-08-22T18:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748628,2026-08-22T19:15:00,2026-08-22T20:10:00,15,98,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,411,Femø > Kragenæs,3748644,2026-08-22T21:15:00,2026-08-22T22:10:00,14,97,98,M/F Femøsund,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,413,Kragenæs > Askø,3753829,2026-08-22T06:40:00,2026-08-22T07:20:00,13,95,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,413,Kragenæs > Askø,3753845,2026-08-22T08:55:00,2026-08-22T09:35:00,11,91,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,413,Kragenæs > Askø,3753861,2026-08-22T10:50:00,2026-08-22T11:30:00,11,89,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,413,Kragenæs > Askø,3753877,2026-08-22T13:30:00,2026-08-22T14:10:00,10,88,95,M/F Askø,crossing-normal,False
2026-08-19T21:52:23Z,2026-08-22,413,Kragenæs > Askø,3753893,2026-08-22T16:55:00,2026-08-22T17:35:00,11,91,95,M/F Askø,crossing-normal,False
