ts_utc,mmsi,lat,lon,sog,nav
2026-08-27T00:00:04Z,219002177,54.935943,11.372005,0.0,Under way using engine
2026-08-27T00:00:10Z,219000811,54.838713,11.491813,0.0,Under way using engine
2026-08-27T00:00:40Z,219000811,54.838713,11.491820,0.0,Under way using engine
2026-08-27T00:00:45Z,219000809,54.971895,11.514592,0.0,Moored
2026-08-27T00:00:54Z,219002177,54.935958,11.371998,0.0,Under way using engine
2026-08-27T00:01:10Z,219000811,54.838715,11.491822,0.0,Under way using engine
2026-08-27T00:01:24Z,219002177,54.935967,11.371993,0.0,Under way using engine
2026-08-27T00:01:40Z,219000811,54.838717,11.491825,0.0,Under way using engine
2026-08-27T00:01:54Z,219002177,54.935968,11.371992,0.0,Under way using engine
2026-08-27T00:02:10Z,219000811,54.838717,11.491827,0.0,Under way using engine
2026-08-27T00:02:24Z,219002177,54.935975,11.371990,0.0,Under way using engine
2026-08-27T00:02:40Z,219000811,54.838717,11.491825,0.0,Under way using engine
2026-08-27T00:02:54Z,219002177,54.935987,11.371983,0.0,Under way using engine
2026-08-27T00:03:20Z,219000811,54.838717,11.491817,0.0,Under way using engine
2026-08-27T00:03:24Z,219002177,54.935993,11.371993,0.0,Under way using engine
2026-08-27T00:03:37Z,219000809,54.971895,11.514592,0.0,Moored
2026-08-27T00:03:54Z,219002177,54.935995,11.371982,0.0,Under way using engine
2026-08-27T00:03:59Z,219000811,54.838715,11.491813,0.0,Under way using engine
2026-08-27T00:04:24Z,219002177,54.935985,11.371978,0.0,Under way using engine
2026-08-27T00:04:30Z,219000811,54.838715,11.491812,0.0,Under way using engine
2026-08-27T00:04:54Z,219002177,54.935965,11.372000,0.0,Under way using engine
2026-08-27T00:05:09Z,219000811,54.838715,11.491810,0.0,Under way using engine
2026-08-27T00:05:24Z,219002177,54.935970,11.371998,0.0,Under way using engine
2026-08-27T00:05:40Z,219000811,54.838715,11.491812,0.0,Under way using engine
2026-08-27T00:05:54Z,219002177,54.935972,11.371998,0.0,Under way using engine
2026-08-27T00:06:20Z,219000811,54.838715,11.491815,0.0,Under way using engine
2026-08-27T00:06:42Z,219000809,54.971917,11.514575,0.0,Moored
2026-08-27T00:06:44Z,219002177,54.935970,11.372000,0.0,Under way using engine
2026-08-27T00:06:58Z,219000811,54.838715,11.491817,0.0,Under way using engine
2026-08-27T00:07:15Z,219002177,54.935973,11.371987,0.0,Under way using engine
2026-08-27T00:07:30Z,219000811,54.838717,11.491818,0.0,Under way using engine
2026-08-27T00:07:54Z,219002177,54.935980,11.371990,0.0,Under way using engine
2026-08-27T00:08:09Z,219000811,54.838717,11.491818,0.0,Under way using engine
2026-08-27T00:08:35Z,219002177,54.935983,11.371990,0.0,Under way using engine
2026-08-27T00:08:39Z,219000811,54.838717,11.491820,0.0,Under way using engine
2026-08-27T00:09:05Z,219002177,54.935980,11.372007,0.0,Under way using engine
2026-08-27T00:09:10Z,219000811,54.838715,11.491822,0.0,Under way using engine
2026-08-27T00:09:35Z,219002177,54.935975,11.372012,0.0,Under way using engine
2026-08-27T00:09:37Z,219000809,54.971917,11.514575,0.0,Moored
2026-08-27T00:09:49Z,219000811,54.838715,11.491823,0.0,Under way using engine
2026-08-27T00:10:05Z,219002177,54.935967,11.372008,0.0,Under way using engine
2026-08-27T00:10:19Z,219000811,54.838713,11.491823,0.0,Under way using engine
2026-08-27T00:10:35Z,219002177,54.935973,11.371997,0.0,Under way using engine
2026-08-27T00:10:49Z,219000811,54.838713,11.491823,0.0,Under way using engine
2026-08-27T00:11:05Z,219002177,54.935993,11.371960,0.0,Under way using engine
2026-08-27T00:11:19Z,219000811,54.838713,11.491822,0.0,Under way using engine
2026-08-27T00:11:35Z,219002177,54.935963,11.371958,0.0,Under way using engine
2026-08-27T00:11:49Z,219000811,54.838713,11.491820,0.0,Under way using engine
2026-08-27T00:12:05Z,219002177,54.935962,11.371977,0.0,Under way using engine
2026-08-27T00:12:19Z,219000811,54.838715,11.491818,0.0,Under way using engine
2026-08-27T00:12:35Z,219002177,54.935967,11.371977,0.0,Under way using engine
2026-08-27T00:12:44Z,219000809,54.971873,11.514608,0.0,Moored
2026-08-27T00:12:49Z,219000811,54.838715,11.491818,0.0,Under way using engine
2026-08-27T00:13:14Z,219002177,54.935978,11.371982,0.0,Under way using engine
2026-08-27T00:13:19Z,219000811,54.838713,11.491815,0.0,Under way using engine
2026-08-27T00:13:44Z,219002177,54.935950,11.371985,0.0,Under way using engine
2026-08-27T00:13:50Z,219000811,54.838713,11.491815,0.0,Under way using engine
