ts_utc,mmsi,lat,lon,sog,nav
2026-08-29T00:00:04Z,219000809,54.971910,11.514585,0.0,Under way using engine
2026-08-29T00:00:05Z,219002177,54.935985,11.371985,0.0,Under way using engine
2026-08-29T00:00:09Z,219000811,54.838713,11.491818,0.0,Under way using engine
2026-08-29T00:00:43Z,219000809,54.971908,11.514595,0.0,Under way using engine
2026-08-29T00:00:45Z,219002177,54.935987,11.371998,0.0,Under way using engine
2026-08-29T00:00:50Z,219000811,54.838712,11.491825,0.0,Under way using engine
2026-08-29T00:01:14Z,219000809,54.971917,11.514600,0.0,Under way using engine
2026-08-29T00:01:15Z,219002177,54.936000,11.371975,0.0,Under way using engine
2026-08-29T00:01:29Z,219000811,54.838715,11.491823,0.0,Under way using engine
2026-08-29T00:01:45Z,219002177,54.935992,11.372005,0.0,Under way using engine
2026-08-29T00:01:59Z,219000811,54.838717,11.491825,0.0,Under way using engine
2026-08-29T00:02:04Z,219000809,54.971930,11.514618,0.0,Under way using engine
2026-08-29T00:02:15Z,219002177,54.935990,11.372002,0.0,Under way using engine
2026-08-29T00:02:30Z,219000811,54.838717,11.491827,0.0,Under way using engine
2026-08-29T00:02:43Z,219000809,54.971928,11.514605,0.0,Under way using engine
2026-08-29T00:02:53Z,219002177,54.935975,11.372007,0.0,Under way using engine
2026-08-29T00:03:10Z,219000811,54.838715,11.491823,0.0,Under way using engine
2026-08-29T00:03:14Z,219000809,54.971918,11.514578,0.0,Under way using engine
2026-08-29T00:03:24Z,219002177,54.935970,11.372007,0.0,Under way using engine
2026-08-29T00:03:49Z,219000811,54.838717,11.491822,0.0,Under way using engine
2026-08-29T00:03:53Z,219000809,54.971915,11.514582,0.0,Under way using engine
2026-08-29T00:04:04Z,219002177,54.935990,11.371995,0.0,Under way using engine
2026-08-29T00:04:20Z,219000811,54.838717,11.491823,0.0,Under way using engine
2026-08-29T00:04:24Z,219000809,54.971912,11.514597,0.0,Under way using engine
2026-08-29T00:04:44Z,219002177,54.935947,11.372007,0.0,Under way using engine
2026-08-29T00:04:59Z,219000811,54.838715,11.491823,0.0,Under way using engine
2026-08-29T00:05:04Z,219000809,54.971912,11.514592,0.0,Under way using engine
2026-08-29T00:05:15Z,219002177,54.935963,11.372002,0.0,Under way using engine
2026-08-29T00:05:30Z,219000811,54.838717,11.491825,0.0,Under way using engine
2026-08-29T00:05:43Z,219000809,54.971930,11.514583,0.1,Under way using engine
2026-08-29T00:05:54Z,219002177,54.935982,11.371988,0.0,Under way using engine
2026-08-29T00:06:10Z,219000811,54.838717,11.491823,0.0,Under way using engine
2026-08-29T00:06:24Z,219000809,54.971938,11.514583,0.0,Under way using engine
2026-08-29T00:06:24Z,219002177,54.935995,11.371950,0.0,Under way using engine
2026-08-29T00:06:49Z,219000811,54.838718,11.491822,0.0,Under way using engine
2026-08-29T00:06:54Z,219002177,54.935972,11.371982,0.0,Under way using engine
2026-08-29T00:07:04Z,219000809,54.971932,11.514587,0.0,Under way using engine
2026-08-29T00:07:19Z,219000811,54.838718,11.491818,0.0,Under way using engine
2026-08-29T00:07:24Z,219002177,54.935965,11.372005,0.0,Under way using engine
2026-08-29T00:07:43Z,219000809,54.971923,11.514575,0.0,Under way using engine
2026-08-29T00:07:49Z,219000811,54.838720,11.491820,0.0,Under way using engine
2026-08-29T00:07:54Z,219002177,54.935970,11.372003,0.0,Under way using engine
2026-08-29T00:08:19Z,219000811,54.838720,11.491820,0.0,Under way using engine
2026-08-29T00:08:24Z,219002177,54.935992,11.371985,0.0,Under way using engine
2026-08-29T00:08:43Z,219000809,54.971910,11.514595,0.0,Under way using engine
2026-08-29T00:08:54Z,219002177,54.935963,11.371975,0.0,Under way using engine
2026-08-29T00:08:59Z,219000811,54.838718,11.491822,0.0,Under way using engine
2026-08-29T00:09:14Z,219000809,54.971940,11.514593,0.0,Under way using engine
2026-08-29T00:09:24Z,219002177,54.935972,11.371987,0.0,Under way using engine
2026-08-29T00:09:30Z,219000811,54.838715,11.491823,0.0,Under way using engine
2026-08-29T00:09:53Z,219000809,54.971927,11.514587,0.0,Under way using engine
2026-08-29T00:09:54Z,219002177,54.935980,11.371997,0.0,Under way using engine
2026-08-29T00:10:09Z,219000811,54.838712,11.491828,0.0,Under way using engine
2026-08-29T00:10:23Z,219000809,54.971923,11.514588,0.0,Under way using engine
2026-08-29T00:10:24Z,219002177,54.935987,11.371995,0.0,Under way using engine
2026-08-29T00:10:39Z,219000811,54.838710,11.491832,0.0,Under way using engine
2026-08-29T00:10:53Z,219000809,54.971932,11.514602,0.0,Under way using engine
2026-08-29T00:10:54Z,219002177,54.936007,11.371973,0.0,Under way using engine
2026-08-29T00:11:09Z,219000811,54.838712,11.491833,0.0,Under way using engine
2026-08-29T00:11:23Z,219000809,54.971937,11.514578,0.0,Under way using engine
2026-08-29T00:11:24Z,219002177,54.936003,11.371977,0.0,Under way using engine
2026-08-29T00:11:39Z,219000811,54.838712,11.491833,0.0,Under way using engine
2026-08-29T00:11:54Z,219002177,54.935988,11.371992,0.0,Under way using engine
2026-08-29T00:12:04Z,219000809,54.971930,11.514592,0.0,Under way using engine
2026-08-29T00:12:09Z,219000811,54.838712,11.491832,0.0,Under way using engine
2026-08-29T00:12:24Z,219002177,54.935987,11.371987,0.0,Under way using engine
2026-08-29T00:12:34Z,219000809,54.971933,11.514608,0.0,Under way using engine
2026-08-29T00:12:39Z,219000811,54.838715,11.491827,0.0,Under way using engine
2026-08-29T00:12:54Z,219002177,54.935982,11.371972,0.0,Under way using engine
2026-08-29T00:13:04Z,219000809,54.971933,11.514590,0.0,Under way using engine
2026-08-29T00:13:09Z,219000811,54.838717,11.491825,0.0,Under way using engine
2026-08-29T00:13:24Z,219002177,54.935990,11.371997,0.0,Under way using engine
2026-08-29T00:13:34Z,219000809,54.971925,11.514588,0.0,Under way using engine
2026-08-29T00:13:39Z,219000811,54.838718,11.491823,0.0,Under way using engine
2026-08-29T00:13:54Z,219002177,54.935985,11.372003,0.0,Under way using engine
2026-08-29T00:14:04Z,219000809,54.971920,11.514577,0.0,Under way using engine
2026-08-29T00:14:09Z,219000811,54.838720,11.491823,0.0,Under way using engine
2026-08-29T00:14:24Z,219002177,54.935980,11.372000,0.0,Under way using engine
2026-08-29T00:14:34Z,219000809,54.971920,11.514580,0.0,Under way using engine
2026-08-29T00:14:39Z,219000811,54.838718,11.491823,0.0,Under way using engine
2026-08-29T00:14:54Z,219002177,54.935973,11.371995,0.0,Under way using engine
2026-08-29T00:15:04Z,219000809,54.971927,11.514580,0.0,Under way using engine
2026-08-29T00:15:09Z,219000811,54.838717,11.491823,0.0,Under way using engine
2026-08-29T00:15:25Z,219002177,54.935960,11.372032,0.0,Under way using engine
2026-08-29T00:15:34Z,219000809,54.971917,11.514582,0.0,Under way using engine
