ts_utc,mmsi,lat,lon,sog,nav
2026-08-23T00:00:03Z,219000809,54.971897,11.514587,0.0,Under way using engine
2026-08-23T00:00:05Z,219002177,54.935968,11.372023,0.0,Under way using engine
2026-08-23T00:00:09Z,219000811,54.916055,11.359972,0.0,Under way using engine
2026-08-23T00:00:35Z,219002177,54.935972,11.372015,0.0,Under way using engine
2026-08-23T00:00:39Z,219000811,54.916055,11.359975,0.0,Under way using engine
2026-08-23T00:00:45Z,219000809,54.971897,11.514580,0.0,Under way using engine
2026-08-23T00:01:05Z,219002177,54.935977,11.372015,0.0,Under way using engine
2026-08-23T00:01:09Z,219000811,54.916055,11.359977,0.0,Under way using engine
2026-08-23T00:01:25Z,219000809,54.971900,11.514585,0.0,Under way using engine
2026-08-23T00:01:39Z,219000811,54.916055,11.359977,0.0,Under way using engine
2026-08-23T00:01:45Z,219002177,54.935978,11.372017,0.0,Under way using engine
2026-08-23T00:01:55Z,219000809,54.971902,11.514590,0.0,Under way using engine
2026-08-23T00:02:09Z,219000811,54.916057,11.359978,0.0,Under way using engine
2026-08-23T00:02:23Z,219002177,54.935968,11.372025,0.0,Under way using engine
2026-08-23T00:02:34Z,219000809,54.971888,11.514590,0.0,Under way using engine
2026-08-23T00:02:39Z,219000811,54.916057,11.359980,0.0,Under way using engine
2026-08-23T00:02:54Z,219002177,54.935970,11.372017,0.0,Under way using engine
2026-08-23T00:03:09Z,219000811,54.916057,11.359982,0.0,Under way using engine
2026-08-23T00:03:19Z,219000809,54.971893,11.514592,0.0,Under way using engine
2026-08-23T00:03:34Z,219002177,54.935972,11.372017,0.0,Under way using engine
2026-08-23T00:03:39Z,219000811,54.916057,11.359982,0.0,Under way using engine
2026-08-23T00:03:55Z,219000809,54.971902,11.514578,0.0,Under way using engine
2026-08-23T00:04:05Z,219002177,54.935967,11.372017,0.0,Under way using engine
2026-08-23T00:04:09Z,219000811,54.916055,11.359980,0.0,Under way using engine
2026-08-23T00:04:34Z,219000809,54.971902,11.514585,0.0,Under way using engine
2026-08-23T00:04:39Z,219000811,54.916053,11.359978,0.0,Under way using engine
2026-08-23T00:04:45Z,219002177,54.935962,11.372027,0.0,Under way using engine
2026-08-23T00:05:04Z,219000809,54.971902,11.514587,0.0,Under way using engine
2026-08-23T00:05:10Z,219000811,54.916053,11.359973,0.0,Under way using engine
2026-08-23T00:05:24Z,219002177,54.935968,11.372023,0.0,Under way using engine
2026-08-23T00:05:34Z,219000809,54.971905,11.514585,0.0,Under way using engine
2026-08-23T00:05:50Z,219000811,54.916057,11.359972,0.0,Under way using engine
2026-08-23T00:06:03Z,219002177,54.935962,11.372030,0.0,Under way using engine
2026-08-23T00:06:04Z,219000809,54.971905,11.514583,0.0,Under way using engine
2026-08-23T00:06:20Z,219000811,54.916055,11.359970,0.0,Under way using engine
2026-08-23T00:06:34Z,219002177,54.935965,11.372035,0.0,Under way using engine
2026-08-23T00:06:35Z,219000809,54.971905,11.514582,0.0,Under way using engine
2026-08-23T00:06:50Z,219000811,54.916052,11.359972,0.0,Under way using engine
2026-08-23T00:07:13Z,219002177,54.935960,11.372028,0.0,Under way using engine
2026-08-23T00:07:15Z,219000809,54.971905,11.514575,0.0,Under way using engine
2026-08-23T00:07:20Z,219000811,54.916053,11.359972,0.0,Under way using engine
2026-08-23T00:07:45Z,219000809,54.971898,11.514577,0.0,Under way using engine
2026-08-23T00:07:45Z,219002177,54.935962,11.372002,0.0,Under way using engine
2026-08-23T00:07:50Z,219000811,54.916052,11.359972,0.0,Under way using engine
2026-08-23T00:08:15Z,219000809,54.971902,11.514585,0.0,Under way using engine
2026-08-23T00:08:20Z,219000811,54.916050,11.359972,0.0,Under way using engine
2026-08-23T00:08:24Z,219002177,54.935943,11.372032,0.0,Under way using engine
2026-08-23T00:08:45Z,219000809,54.971910,11.514590,0.0,Under way using engine
2026-08-23T00:08:50Z,219000811,54.916050,11.359972,0.0,Under way using engine
2026-08-23T00:08:54Z,219002177,54.935962,11.372030,0.0,Under way using engine
2026-08-23T00:09:15Z,219000809,54.971910,11.514577,0.0,Under way using engine
2026-08-23T00:09:20Z,219000811,54.916050,11.359972,0.0,Under way using engine
2026-08-23T00:09:25Z,219002177,54.935962,11.372013,0.0,Under way using engine
2026-08-23T00:09:45Z,219000809,54.971907,11.514567,0.0,Under way using engine
2026-08-23T00:09:50Z,219000811,54.916052,11.359972,0.0,Under way using engine
2026-08-23T00:10:04Z,219002177,54.935977,11.372000,0.0,Under way using engine
2026-08-23T00:10:15Z,219000809,54.971898,11.514575,0.0,Under way using engine
2026-08-23T00:10:20Z,219000811,54.916053,11.359972,0.0,Under way using engine
2026-08-23T00:10:34Z,219002177,54.935975,11.372015,0.0,Under way using engine
2026-08-23T00:10:50Z,219000811,54.916057,11.359970,0.0,Under way using engine
2026-08-23T00:10:53Z,219000809,54.971897,11.514573,0.0,Under way using engine
2026-08-23T00:11:04Z,219002177,54.935982,11.372018,0.0,Under way using engine
2026-08-23T00:11:20Z,219000811,54.916060,11.359968,0.0,Under way using engine
2026-08-23T00:11:24Z,219000809,54.971895,11.514590,0.0,Under way using engine
2026-08-23T00:11:34Z,219002177,54.935982,11.372010,0.0,Under way using engine
2026-08-23T00:11:50Z,219000811,54.916063,11.359968,0.0,Under way using engine
2026-08-23T00:12:04Z,219000809,54.971907,11.514583,0.0,Under way using engine
2026-08-23T00:12:04Z,219002177,54.935977,11.372022,0.0,Under way using engine
2026-08-23T00:12:26Z,219000811,54.916065,11.359967,0.0,Under way using engine
2026-08-23T00:12:34Z,219002177,54.935973,11.372018,0.0,Under way using engine
2026-08-23T00:12:44Z,219000809,54.971915,11.514570,0.0,Under way using engine
2026-08-23T00:13:00Z,219000811,54.916067,11.359963,0.0,Under way using engine
2026-08-23T00:13:05Z,219002177,54.935958,11.372020,0.0,Under way using engine
2026-08-23T00:13:14Z,219000809,54.971888,11.514588,0.0,Under way using engine
2026-08-23T00:13:39Z,219000811,54.916065,11.359968,0.0,Under way using engine
2026-08-23T00:13:44Z,219000809,54.971885,11.514573,0.0,Under way using engine
2026-08-23T00:13:55Z,219002177,54.935958,11.372020,0.0,Under way using engine
2026-08-23T00:14:14Z,219000809,54.971893,11.514560,0.0,Under way using engine
2026-08-23T00:14:18Z,219000811,54.916067,11.359970,0.0,Under way using engine
2026-08-23T00:14:25Z,219002177,54.935958,11.372030,0.0,Under way using engine
2026-08-23T00:14:44Z,219000809,54.971900,11.514592,0.0,Under way using engine
2026-08-23T00:14:50Z,219000811,54.916065,11.359972,0.0,Under way using engine
2026-08-23T00:14:55Z,219002177,54.935957,11.372030,0.0,Under way using engine
2026-08-23T00:15:14Z,219000809,54.971905,11.514592,0.0,Under way using engine
2026-08-23T00:15:25Z,219002177,54.935968,11.372028,0.0,Under way using engine
2026-08-23T00:15:29Z,219000811,54.916063,11.359970,0.0,Under way using engine
2026-08-23T00:15:44Z,219000809,54.971903,11.514577,0.0,Under way using engine
2026-08-23T00:15:55Z,219002177,54.935972,11.372030,0.0,Under way using engine
2026-08-23T00:16:00Z,219000811,54.916060,11.359972,0.0,Under way using engine
2026-08-23T00:16:14Z,219000809,54.971905,11.514587,0.0,Under way using engine
2026-08-23T00:16:25Z,219002177,54.935952,11.372040,0.0,Under way using engine
2026-08-23T00:16:39Z,219000811,54.916055,11.359973,0.0,Under way using engine
2026-08-23T00:16:44Z,219000809,54.971912,11.514603,0.0,Under way using engine
2026-08-23T00:16:55Z,219002177,54.935947,11.372018,0.0,Under way using engine
2026-08-23T00:17:09Z,219000811,54.916052,11.359977,0.0,Under way using engine
2026-08-23T00:17:24Z,219000809,54.971907,11.514598,0.0,Under way using engine
2026-08-23T00:17:25Z,219002177,54.935962,11.372015,0.0,Under way using engine
2026-08-23T00:17:39Z,219000811,54.916052,11.359977,0.0,Under way using engine
2026-08-23T00:17:55Z,219000809,54.971905,11.514582,0.0,Under way using engine
2026-08-23T00:17:55Z,219002177,54.935965,11.372003,0.0,Under way using engine
2026-08-23T00:18:09Z,219000811,54.916052,11.359977,0.0,Under way using engine
2026-08-23T00:18:25Z,219002177,54.935960,11.372007,0.0,Under way using engine
2026-08-23T00:18:35Z,219000809,54.971903,11.514593,0.0,Under way using engine
2026-08-23T00:18:39Z,219000811,54.916050,11.359977,0.0,Under way using engine
2026-08-23T00:18:55Z,219002177,54.935968,11.372023,0.0,Under way using engine
2026-08-23T00:19:09Z,219000811,54.916052,11.359978,0.0,Under way using engine
2026-08-23T00:19:13Z,219000809,54.971910,11.514598,0.0,Under way using engine
2026-08-23T00:19:25Z,219002177,54.935965,11.372037,0.0,Under way using engine
2026-08-23T00:19:39Z,219000811,54.916053,11.359978,0.0,Under way using engine
2026-08-23T00:19:44Z,219000809,54.971897,11.514580,0.0,Under way using engine
2026-08-23T00:19:55Z,219002177,54.935972,11.372025,0.0,Under way using engine
2026-08-23T00:20:09Z,219000811,54.916055,11.359978,0.0,Under way using engine
2026-08-23T00:20:24Z,219000809,54.971895,11.514582,0.0,Under way using engine
2026-08-23T00:20:25Z,219002177,54.935977,11.372002,0.0,Under way using engine
2026-08-23T00:20:40Z,219000811,54.916055,11.359980,0.0,Under way using engine
2026-08-23T00:20:55Z,219000809,54.971887,11.514592,0.0,Under way using engine
2026-08-23T00:20:55Z,219002177,54.935972,11.372002,0.0,Under way using engine
2026-08-23T00:21:20Z,219000811,54.916058,11.359982,0.0,Under way using engine
2026-08-23T00:21:25Z,219002177,54.935962,11.372022,0.0,Under way using engine
2026-08-23T00:21:35Z,219000809,54.971895,11.514588,0.0,Under way using engine
2026-08-23T00:21:50Z,219000811,54.916058,11.359983,0.0,Under way using engine
2026-08-23T00:21:55Z,219002177,54.935963,11.372015,0.0,Under way using engine
2026-08-23T00:22:14Z,219000809,54.971892,11.514592,0.0,Under way using engine
2026-08-23T00:22:20Z,219000811,54.916062,11.359980,0.0,Under way using engine
2026-08-23T00:22:35Z,219002177,54.935950,11.372020,0.0,Under way using engine
2026-08-23T00:22:44Z,219000809,54.971895,11.514587,0.0,Under way using engine
2026-08-23T00:22:50Z,219000811,54.916060,11.359978,0.0,Under way using engine
2026-08-23T00:23:13Z,219002177,54.935950,11.372012,0.0,Under way using engine
2026-08-23T00:23:14Z,219000809,54.971902,11.514583,0.0,Under way using engine
2026-08-23T00:23:20Z,219000811,54.916058,11.359978,0.0,Under way using engine
2026-08-23T00:23:43Z,219002177,54.935965,11.372015,0.0,Under way using engine
2026-08-23T00:23:44Z,219000809,54.971898,11.514587,0.0,Under way using engine
2026-08-23T00:23:50Z,219000811,54.916055,11.359977,0.0,Under way using engine
2026-08-23T00:24:13Z,219002177,54.935977,11.371993,0.0,Under way using engine
2026-08-23T00:24:14Z,219000809,54.971898,11.514585,0.0,Under way using engine
2026-08-23T00:24:25Z,219000811,54.916053,11.359975,0.0,Under way using engine
2026-08-23T00:24:43Z,219002177,54.935970,11.372010,0.0,Under way using engine
2026-08-23T00:24:44Z,219000809,54.971912,11.514582,0.0,Under way using engine
2026-08-23T00:25:00Z,219000811,54.916053,11.359975,0.0,Under way using engine
2026-08-23T00:25:13Z,219002177,54.935968,11.372008,0.0,Under way using engine
2026-08-23T00:25:14Z,219000809,54.971908,11.514593,0.0,Under way using engine
2026-08-23T00:25:40Z,219000811,54.916057,11.359968,0.0,Under way using engine
2026-08-23T00:25:43Z,219002177,54.935970,11.371998,0.0,Under way using engine
2026-08-23T00:25:45Z,219000809,54.971905,11.514603,0.0,Under way using engine
2026-08-23T00:26:10Z,219000811,54.916058,11.359967,0.0,Under way using engine
2026-08-23T00:26:14Z,219002177,54.935975,11.372005,0.0,Under way using engine
2026-08-23T00:26:24Z,219000809,54.971905,11.514598,0.0,Under way using engine
2026-08-23T00:26:40Z,219000811,54.916058,11.359970,0.0,Under way using engine
2026-08-23T00:26:54Z,219000809,54.971903,11.514610,0.0,Under way using engine
2026-08-23T00:26:55Z,219002177,54.935975,11.371998,0.0,Under way using engine
2026-08-23T00:27:10Z,219000811,54.916060,11.359970,0.0,Under way using engine
2026-08-23T00:27:24Z,219000809,54.971918,11.514612,0.0,Under way using engine
2026-08-23T00:27:25Z,219002177,54.935985,11.371987,0.0,Under way using engine
2026-08-23T00:27:40Z,219000811,54.916060,11.359972,0.0,Under way using engine
2026-08-23T00:27:54Z,219000809,54.971915,11.514592,0.0,Under way using engine
