ts_utc,mmsi,lat,lon,sog,nav
2026-08-30T00:00:04Z,219002177,54.935967,11.371960,0.0,Under way using engine
2026-08-30T00:00:08Z,219000811,54.838727,11.491825,0.0,Under way using engine
2026-08-30T00:00:35Z,219002177,54.935973,11.371953,0.0,Under way using engine
2026-08-30T00:00:39Z,219000811,54.838727,11.491827,0.0,Under way using engine
2026-08-30T00:01:14Z,219002177,54.935942,11.371968,0.0,Under way using engine
2026-08-30T00:01:20Z,219000811,54.838728,11.491830,0.0,Under way using engine
2026-08-30T00:01:44Z,219002177,54.935942,11.371965,0.0,Under way using engine
2026-08-30T00:01:58Z,219000811,54.838723,11.491832,0.0,Under way using engine
2026-08-30T00:02:14Z,219002177,54.935978,11.371923,0.0,Under way using engine
2026-08-30T00:02:30Z,219000811,54.838722,11.491832,0.0,Under way using engine
2026-08-30T00:02:43Z,219000809,54.971908,11.514590,0.0,Moored
2026-08-30T00:02:44Z,219002177,54.935945,11.371932,0.0,Under way using engine
2026-08-30T00:03:10Z,219000811,54.838725,11.491823,0.0,Under way using engine
2026-08-30T00:03:14Z,219002177,54.935953,11.371940,0.0,Under way using engine
2026-08-30T00:03:44Z,219002177,54.935952,11.371960,0.0,Under way using engine
2026-08-30T00:03:48Z,219000811,54.838723,11.491822,0.0,Under way using engine
2026-08-30T00:04:15Z,219002177,54.935957,11.371960,0.0,Under way using engine
2026-08-30T00:04:20Z,219000811,54.838720,11.491823,0.0,Under way using engine
2026-08-30T00:04:54Z,219002177,54.935972,11.371963,0.0,Under way using engine
2026-08-30T00:04:59Z,219000811,54.838722,11.491828,0.0,Under way using engine
2026-08-30T00:05:25Z,219002177,54.935970,11.371973,0.0,Under way using engine
2026-08-30T00:05:30Z,219000811,54.838720,11.491832,0.0,Under way using engine
2026-08-30T00:05:41Z,219000809,54.971908,11.514590,0.0,Moored
2026-08-30T00:06:04Z,219002177,54.935972,11.371982,0.0,Under way using engine
2026-08-30T00:06:10Z,219000811,54.838722,11.491833,0.0,Under way using engine
2026-08-30T00:06:34Z,219002177,54.935963,11.371977,0.0,Under way using engine
2026-08-30T00:06:40Z,219000811,54.838722,11.491835,0.0,Under way using engine
2026-08-30T00:07:04Z,219002177,54.935963,11.371980,0.0,Under way using engine
2026-08-30T00:07:10Z,219000811,54.838723,11.491835,0.0,Under way using engine
2026-08-30T00:07:34Z,219002177,54.935978,11.371963,0.0,Under way using engine
2026-08-30T00:07:40Z,219000811,54.838723,11.491835,0.0,Under way using engine
2026-08-30T00:08:04Z,219002177,54.935982,11.371963,0.0,Under way using engine
2026-08-30T00:08:10Z,219000811,54.838723,11.491832,0.0,Under way using engine
2026-08-30T00:08:34Z,219002177,54.935975,11.371960,0.0,Under way using engine
2026-08-30T00:08:43Z,219000809,54.971925,11.514580,0.0,Moored
2026-08-30T00:08:48Z,219000811,54.838723,11.491828,0.0,Under way using engine
2026-08-30T00:09:04Z,219002177,54.935960,11.371960,0.0,Under way using engine
2026-08-30T00:09:18Z,219000811,54.838723,11.491828,0.0,Under way using engine
2026-08-30T00:09:34Z,219002177,54.935975,11.371955,0.0,Under way using engine
2026-08-30T00:09:48Z,219000811,54.838725,11.491827,0.0,Under way using engine
2026-08-30T00:10:04Z,219002177,54.935983,11.371957,0.0,Under way using engine
2026-08-30T00:10:18Z,219000811,54.838725,11.491832,0.0,Under way using engine
2026-08-30T00:10:35Z,219002177,54.935978,11.371955,0.0,Under way using engine
2026-08-30T00:10:49Z,219000811,54.838723,11.491837,0.0,Under way using engine
2026-08-30T00:11:15Z,219002177,54.935972,11.371960,0.0,Under way using engine
2026-08-30T00:11:30Z,219000811,54.838722,11.491838,0.0,Under way using engine
2026-08-30T00:11:41Z,219000809,54.971925,11.514580,0.0,Moored
2026-08-30T00:11:55Z,219002177,54.935957,11.371958,0.0,Under way using engine
2026-08-30T00:12:08Z,219000811,54.838722,11.491837,0.0,Under way using engine
2026-08-30T00:12:35Z,219002177,54.935975,11.371942,0.0,Under way using engine
2026-08-30T00:12:40Z,219000811,54.838722,11.491837,0.0,Under way using engine
2026-08-30T00:13:19Z,219000811,54.838722,11.491835,0.0,Under way using engine
2026-08-30T00:13:24Z,219002177,54.935957,11.371943,0.0,Under way using engine
2026-08-30T00:13:49Z,219000811,54.838727,11.491828,0.0,Under way using engine
2026-08-30T00:13:55Z,219002177,54.935962,11.371955,0.0,Under way using engine
2026-08-30T00:14:19Z,219000811,54.838727,11.491830,0.0,Under way using engine
2026-08-30T00:14:35Z,219002177,54.935975,11.371973,0.0,Under way using engine
2026-08-30T00:14:46Z,219000809,54.971938,11.514612,0.0,Moored
2026-08-30T00:14:49Z,219000811,54.838727,11.491833,0.0,Under way using engine
2026-08-30T00:15:14Z,219002177,54.935953,11.371942,0.0,Under way using engine
2026-08-30T00:15:19Z,219000811,54.838727,11.491830,0.0,Under way using engine
2026-08-30T00:15:44Z,219002177,54.935957,11.371958,0.0,Under way using engine
2026-08-30T00:15:49Z,219000811,54.838727,11.491830,0.0,Under way using engine
2026-08-30T00:16:19Z,219000811,54.838728,11.491833,0.0,Under way using engine
2026-08-30T00:16:23Z,219002177,54.935953,11.371940,0.0,Under way using engine
2026-08-30T00:16:49Z,219000811,54.838728,11.491833,0.0,Under way using engine
2026-08-30T00:16:55Z,219002177,54.935963,11.371925,0.0,Under way using engine
2026-08-30T00:17:19Z,219000811,54.838728,11.491828,0.0,Under way using engine
2026-08-30T00:17:34Z,219002177,54.935985,11.371943,0.0,Under way using engine
