ts_utc,mmsi,lat,lon,sog,nav
2026-09-10T00:00:04Z,219002177,54.935953,11.372023,0.0,Under way using engine
2026-09-10T00:00:10Z,219000811,54.838735,11.491823,0.0,Under way using engine
2026-09-10T00:00:34Z,219002177,54.935955,11.372022,0.0,Under way using engine
2026-09-10T00:00:50Z,219000811,54.838737,11.491832,0.0,Under way using engine
2026-09-10T00:01:04Z,219002177,54.935952,11.372015,0.0,Under way using engine
2026-09-10T00:01:30Z,219000811,54.838737,11.491835,0.0,Under way using engine
2026-09-10T00:01:34Z,219002177,54.935942,11.372013,0.0,Under way using engine
2026-09-10T00:02:04Z,219002177,54.935948,11.372002,0.0,Under way using engine
2026-09-10T00:02:10Z,219000811,54.838733,11.491840,0.0,Under way using engine
2026-09-10T00:02:31Z,219000809,91.000000,0.000000,,Unknown value
2026-09-10T00:02:34Z,219002177,54.935923,11.372003,0.0,Under way using engine
2026-09-10T00:02:50Z,219000811,54.838732,11.491837,0.0,Under way using engine
2026-09-10T00:03:04Z,219002177,54.935938,11.372008,0.0,Under way using engine
2026-09-10T00:03:30Z,219000811,54.838728,11.491828,0.0,Under way using engine
2026-09-10T00:03:35Z,219002177,54.935957,11.372017,0.0,Under way using engine
2026-09-10T00:04:00Z,219000811,54.838728,11.491828,0.0,Under way using engine
2026-09-10T00:04:14Z,219002177,54.935955,11.372020,0.0,Under way using engine
2026-09-10T00:04:39Z,219000811,54.838728,11.491828,0.0,Under way using engine
2026-09-10T00:04:44Z,219002177,54.935963,11.372015,0.0,Under way using engine
2026-09-10T00:05:10Z,219000811,54.838727,11.491828,0.0,Under way using engine
2026-09-10T00:05:14Z,219002177,54.935965,11.372000,0.0,Under way using engine
2026-09-10T00:05:17Z,219000809,54.971888,11.514565,0.0,Moored
2026-09-10T00:05:40Z,219000811,54.838723,11.491827,0.0,Under way using engine
2026-09-10T00:05:44Z,219002177,54.935952,11.372012,0.0,Under way using engine
2026-09-10T00:06:10Z,219000811,54.838722,11.491827,0.0,Under way using engine
2026-09-10T00:06:14Z,219002177,54.935960,11.372000,0.0,Under way using engine
2026-09-10T00:06:40Z,219000811,54.838723,11.491827,0.0,Under way using engine
2026-09-10T00:06:44Z,219002177,54.935972,11.371992,0.0,Under way using engine
2026-09-10T00:07:10Z,219000811,54.838723,11.491827,0.0,Under way using engine
2026-09-10T00:07:14Z,219002177,54.935967,11.372008,0.0,Under way using engine
2026-09-10T00:07:40Z,219000811,54.838723,11.491827,0.0,Under way using engine
2026-09-10T00:07:44Z,219002177,54.935963,11.372015,0.0,Under way using engine
2026-09-10T00:08:10Z,219000811,54.838723,11.491828,0.0,Under way using engine
2026-09-10T00:08:14Z,219002177,54.935968,11.372007,0.0,Under way using engine
2026-09-10T00:08:17Z,219000809,54.971915,11.514572,0.0,Moored
2026-09-10T00:08:40Z,219000811,54.838723,11.491827,0.0,Under way using engine
2026-09-10T00:08:44Z,219002177,54.935965,11.372003,0.0,Under way using engine
2026-09-10T00:09:10Z,219000811,54.838725,11.491822,0.0,Under way using engine
2026-09-10T00:09:14Z,219002177,54.935967,11.372000,0.0,Under way using engine
2026-09-10T00:09:40Z,219000811,54.838727,11.491820,0.0,Under way using engine
2026-09-10T00:09:44Z,219002177,54.935963,11.371995,0.0,Under way using engine
2026-09-10T00:10:10Z,219000811,54.838727,11.491817,0.0,Under way using engine
2026-09-10T00:10:14Z,219002177,54.935970,11.371998,0.0,Under way using engine
2026-09-10T00:10:40Z,219000811,54.838727,11.491817,0.0,Under way using engine
2026-09-10T00:10:44Z,219002177,54.935972,11.371997,0.0,Under way using engine
2026-09-10T00:11:10Z,219000811,54.838728,11.491817,0.0,Under way using engine
2026-09-10T00:11:14Z,219002177,54.935982,11.371992,0.0,Under way using engine
2026-09-10T00:11:16Z,219000809,54.971923,11.514582,0.0,Moored
2026-09-10T00:11:40Z,219000811,54.838728,11.491817,0.0,Under way using engine
2026-09-10T00:11:44Z,219002177,54.935968,11.372002,0.0,Under way using engine
2026-09-10T00:12:10Z,219000811,54.838730,11.491817,0.0,Under way using engine
2026-09-10T00:12:14Z,219002177,54.935972,11.372005,0.0,Under way using engine
2026-09-10T00:12:40Z,219000811,54.838730,11.491817,0.0,Under way using engine
2026-09-10T00:12:44Z,219002177,54.935965,11.372023,0.0,Under way using engine
2026-09-10T00:13:10Z,219000811,54.838733,11.491812,0.0,Under way using engine
2026-09-10T00:13:14Z,219002177,54.935968,11.372020,0.0,Under way using engine
2026-09-10T00:13:40Z,219000811,54.838733,11.491810,0.0,Under way using engine
2026-09-10T00:13:44Z,219002177,54.935977,11.372018,0.0,Under way using engine
2026-09-10T00:14:10Z,219000811,54.838733,11.491807,0.0,Under way using engine
2026-09-10T00:14:14Z,219000809,54.971932,11.514563,0.0,Moored
2026-09-10T00:14:14Z,219002177,54.935965,11.372027,0.0,Under way using engine
2026-09-10T00:14:40Z,219000811,54.838732,11.491805,0.0,Under way using engine
2026-09-10T00:14:44Z,219002177,54.935970,11.372027,0.0,Under way using engine
2026-09-10T00:15:14Z,219002177,54.935955,11.372018,0.0,Under way using engine
2026-09-10T00:15:19Z,219000811,54.838732,11.491803,0.0,Under way using engine
2026-09-10T00:15:44Z,219002177,54.935968,11.372012,0.0,Under way using engine
2026-09-10T00:15:49Z,219000811,54.838732,11.491803,0.0,Under way using engine
2026-09-10T00:16:14Z,219002177,54.935977,11.372005,0.0,Under way using engine
2026-09-10T00:16:20Z,219000811,54.838728,11.491805,0.0,Under way using engine
2026-09-10T00:16:54Z,219002177,54.935965,11.372003,0.0,Under way using engine
2026-09-10T00:16:59Z,219000811,54.838727,11.491805,0.0,Under way using engine
2026-09-10T00:17:15Z,219000809,54.971897,11.514598,0.0,Moored
2026-09-10T00:17:24Z,219002177,54.935977,11.372012,0.0,Under way using engine
2026-09-10T00:17:30Z,219000811,54.838725,11.491808,0.0,Under way using engine
2026-09-10T00:17:54Z,219002177,54.935983,11.372032,0.0,Under way using engine
2026-09-10T00:18:10Z,219000811,54.838728,11.491813,0.0,Under way using engine
2026-09-10T00:18:24Z,219002177,54.935980,11.372025,0.0,Under way using engine
2026-09-10T00:18:40Z,219000811,54.838733,11.491815,0.0,Under way using engine
2026-09-10T00:18:54Z,219002177,54.936002,11.372020,0.0,Under way using engine
2026-09-10T00:19:10Z,219000811,54.838735,11.491817,0.0,Under way using engine
2026-09-10T00:19:24Z,219002177,54.935993,11.372013,0.0,Under way using engine
2026-09-10T00:19:40Z,219000811,54.838735,11.491817,0.0,Under way using engine
2026-09-10T00:19:54Z,219002177,54.935990,11.372018,0.0,Under way using engine
2026-09-10T00:20:10Z,219000811,54.838733,11.491815,0.0,Under way using engine
2026-09-10T00:20:14Z,219000809,54.971907,11.514598,0.0,Moored
2026-09-10T00:20:24Z,219002177,54.935980,11.372002,0.0,Under way using engine
2026-09-10T00:20:40Z,219000811,54.838730,11.491812,0.0,Under way using engine
2026-09-10T00:20:54Z,219002177,54.935960,11.371998,0.0,Under way using engine
2026-09-10T00:21:10Z,219000811,54.838728,11.491815,0.0,Under way using engine
2026-09-10T00:21:24Z,219002177,54.935965,11.371992,0.0,Under way using engine
2026-09-10T00:21:40Z,219000811,54.838728,11.491815,0.0,Under way using engine
2026-09-10T00:21:54Z,219002177,54.935972,11.371998,0.0,Under way using engine
2026-09-10T00:22:20Z,219000811,54.838725,11.491817,0.0,Under way using engine
2026-09-10T00:22:24Z,219002177,54.935970,11.371992,0.0,Under way using engine
2026-09-10T00:22:54Z,219002177,54.935970,11.372002,0.0,Under way using engine
2026-09-10T00:23:00Z,219000811,54.838728,11.491820,0.0,Under way using engine
2026-09-10T00:23:17Z,219000809,54.971925,11.514632,0.0,Moored
2026-09-10T00:23:24Z,219002177,54.935980,11.372002,0.0,Under way using engine
2026-09-10T00:23:40Z,219000811,54.838730,11.491818,0.0,Under way using engine
2026-09-10T00:23:54Z,219002177,54.935973,11.372002,0.0,Under way using engine
2026-09-10T00:24:19Z,219000811,54.838727,11.491815,0.0,Under way using engine
