ts_utc,mmsi,lat,lon,sog,nav
2026-09-07T00:00:00Z,219000811,54.838725,11.491820,0.0,Under way using engine
2026-09-07T00:00:04Z,219002177,54.935967,11.371988,0.0,Under way using engine
2026-09-07T00:00:34Z,219002177,54.935962,11.371995,0.0,Under way using engine
2026-09-07T00:00:38Z,219000811,54.838725,11.491828,0.0,Under way using engine
2026-09-07T00:01:04Z,219002177,54.935957,11.371990,0.0,Under way using engine
2026-09-07T00:01:09Z,219000811,54.838723,11.491833,0.0,Under way using engine
2026-09-07T00:01:34Z,219002177,54.935952,11.371987,0.0,Under way using engine
2026-09-07T00:01:39Z,219000811,54.838723,11.491835,0.0,Under way using engine
2026-09-07T00:02:04Z,219002177,54.935983,11.371972,0.0,Under way using engine
2026-09-07T00:02:08Z,219000809,91.000000,0.000000,,Unknown value
2026-09-07T00:02:09Z,219000811,54.838722,11.491837,0.0,Under way using engine
2026-09-07T00:02:34Z,219002177,54.935973,11.371977,0.0,Under way using engine
2026-09-07T00:02:39Z,219000811,54.838722,11.491828,0.0,Under way using engine
2026-09-07T00:03:04Z,219002177,54.935973,11.371973,0.0,Under way using engine
2026-09-07T00:03:09Z,219000811,54.838722,11.491822,0.0,Under way using engine
2026-09-07T00:03:34Z,219002177,54.935930,11.371970,0.0,Under way using engine
2026-09-07T00:03:39Z,219000811,54.838722,11.491817,0.0,Under way using engine
2026-09-07T00:04:09Z,219000811,54.838722,11.491815,0.0,Under way using engine
2026-09-07T00:04:14Z,219002177,54.935960,11.371995,0.0,Under way using engine
2026-09-07T00:04:39Z,219000811,54.838722,11.491817,0.0,Under way using engine
2026-09-07T00:04:55Z,219002177,54.935958,11.371995,0.0,Under way using engine
2026-09-07T00:05:09Z,219000811,54.838722,11.491815,0.0,Under way using engine
2026-09-07T00:05:20Z,219000809,54.971913,11.514565,0.0,Moored
2026-09-07T00:05:34Z,219002177,54.935962,11.371992,0.0,Under way using engine
2026-09-07T00:05:39Z,219000811,54.838723,11.491813,0.0,Under way using engine
2026-09-07T00:06:09Z,219000811,54.838725,11.491815,0.0,Under way using engine
2026-09-07T00:06:14Z,219002177,54.935972,11.371995,0.0,Under way using engine
2026-09-07T00:06:39Z,219000811,54.838725,11.491818,0.0,Under way using engine
2026-09-07T00:06:44Z,219002177,54.935972,11.372003,0.0,Under way using engine
2026-09-07T00:07:09Z,219000811,54.838725,11.491818,0.0,Under way using engine
2026-09-07T00:07:14Z,219002177,54.935962,11.371983,0.0,Under way using engine
2026-09-07T00:07:39Z,219000811,54.838725,11.491817,0.0,Under way using engine
2026-09-07T00:07:44Z,219002177,54.935957,11.371983,0.0,Under way using engine
2026-09-07T00:08:08Z,219000809,54.971913,11.514565,0.0,Moored
2026-09-07T00:08:09Z,219000811,54.838727,11.491813,0.0,Under way using engine
2026-09-07T00:08:14Z,219002177,54.935977,11.371987,0.0,Under way using engine
2026-09-07T00:08:39Z,219000811,54.838727,11.491812,0.0,Under way using engine
2026-09-07T00:08:44Z,219002177,54.935952,11.371988,0.0,Under way using engine
2026-09-07T00:09:09Z,219000811,54.838727,11.491813,0.0,Under way using engine
2026-09-07T00:09:14Z,219002177,54.935957,11.371990,0.0,Under way using engine
2026-09-07T00:09:40Z,219000811,54.838727,11.491813,0.0,Under way using engine
2026-09-07T00:09:44Z,219002177,54.935963,11.371995,0.0,Under way using engine
2026-09-07T00:10:15Z,219002177,54.935970,11.371993,0.0,Under way using engine
2026-09-07T00:10:18Z,219000811,54.838728,11.491815,0.0,Under way using engine
2026-09-07T00:10:50Z,219000811,54.838727,11.491813,0.0,Under way using engine
2026-09-07T00:10:54Z,219002177,54.935973,11.372002,0.0,Under way using engine
2026-09-07T00:11:24Z,219002177,54.935990,11.371975,0.0,Under way using engine
2026-09-07T00:11:29Z,219000811,54.838727,11.491813,0.0,Under way using engine
2026-09-07T00:11:54Z,219002177,54.935958,11.371965,0.1,Under way using engine
2026-09-07T00:12:10Z,219000811,54.838725,11.491813,0.0,Under way using engine
2026-09-07T00:12:24Z,219002177,54.935965,11.372002,0.0,Under way using engine
2026-09-07T00:12:40Z,219000811,54.838723,11.491815,0.0,Under way using engine
2026-09-07T00:12:54Z,219002177,54.935958,11.371997,0.0,Under way using engine
2026-09-07T00:13:10Z,219000811,54.838723,11.491817,0.0,Under way using engine
2026-09-07T00:13:24Z,219002177,54.935953,11.371998,0.0,Under way using engine
2026-09-07T00:13:40Z,219000811,54.838723,11.491818,0.0,Under way using engine
2026-09-07T00:13:54Z,219002177,54.935960,11.372007,0.0,Under way using engine
2026-09-07T00:14:08Z,219000809,54.971933,11.514590,0.0,Moored
2026-09-07T00:14:10Z,219000811,54.838723,11.491818,0.0,Under way using engine
2026-09-07T00:14:24Z,219002177,54.935973,11.371982,0.0,Under way using engine
2026-09-07T00:14:40Z,219000811,54.838722,11.491818,0.0,Under way using engine
2026-09-07T00:14:54Z,219002177,54.935957,11.371990,0.0,Under way using engine
2026-09-07T00:15:10Z,219000811,54.838722,11.491815,0.0,Under way using engine
2026-09-07T00:15:25Z,219002177,54.935968,11.371998,0.0,Under way using engine
2026-09-07T00:15:40Z,219000811,54.838720,11.491813,0.0,Under way using engine
2026-09-07T00:16:04Z,219002177,54.935958,11.371982,0.0,Under way using engine
2026-09-07T00:16:10Z,219000811,54.838720,11.491810,0.0,Under way using engine
2026-09-07T00:16:35Z,219002177,54.935967,11.371997,0.0,Under way using engine
2026-09-07T00:16:40Z,219000811,54.838722,11.491813,0.0,Under way using engine
2026-09-07T00:17:10Z,219000811,54.838723,11.491815,0.0,Under way using engine
2026-09-07T00:17:14Z,219002177,54.935962,11.372010,0.0,Under way using engine
2026-09-07T00:17:20Z,219000809,54.971923,11.514558,0.0,Moored
2026-09-07T00:17:40Z,219000811,54.838722,11.491817,0.0,Under way using engine
2026-09-07T00:17:53Z,219002177,54.935965,11.372000,0.0,Under way using engine
2026-09-07T00:18:10Z,219000811,54.838720,11.491818,0.0,Under way using engine
2026-09-07T00:18:25Z,219002177,54.935962,11.372000,0.0,Under way using engine
2026-09-07T00:18:40Z,219000811,54.838720,11.491820,0.0,Under way using engine
2026-09-07T00:18:55Z,219002177,54.935987,11.371997,0.0,Under way using engine
2026-09-07T00:19:10Z,219000811,54.838720,11.491820,0.0,Under way using engine
2026-09-07T00:19:25Z,219002177,54.935977,11.372012,0.0,Under way using engine
2026-09-07T00:19:40Z,219000811,54.838723,11.491817,0.0,Under way using engine
2026-09-07T00:19:55Z,219002177,54.935970,11.372008,0.0,Under way using engine
2026-09-07T00:20:08Z,219000809,54.971923,11.514558,0.0,Moored
2026-09-07T00:20:10Z,219000811,54.838725,11.491817,0.0,Under way using engine
2026-09-07T00:20:25Z,219002177,54.935963,11.372008,0.0,Under way using engine
2026-09-07T00:20:40Z,219000811,54.838727,11.491818,0.0,Under way using engine
2026-09-07T00:20:55Z,219002177,54.935982,11.371998,0.0,Under way using engine
2026-09-07T00:21:10Z,219000811,54.838728,11.491822,0.0,Under way using engine
2026-09-07T00:21:25Z,219002177,54.935978,11.372002,0.0,Under way using engine
2026-09-07T00:21:40Z,219000811,54.838730,11.491822,0.0,Under way using engine
2026-09-07T00:22:04Z,219002177,54.935993,11.372000,0.0,Under way using engine
2026-09-07T00:22:10Z,219000811,54.838730,11.491820,0.0,Under way using engine
2026-09-07T00:22:35Z,219002177,54.936005,11.371997,0.0,Under way using engine
2026-09-07T00:22:49Z,219000811,54.838730,11.491817,0.0,Under way using engine
2026-09-07T00:23:15Z,219002177,54.935978,11.371997,0.0,Under way using engine
2026-09-07T00:23:19Z,219000811,54.838730,11.491815,0.0,Under way using engine
2026-09-07T00:23:20Z,219000809,54.971900,11.514553,0.0,Moored
2026-09-07T00:23:49Z,219000811,54.838732,11.491813,0.0,Under way using engine
2026-09-07T00:23:54Z,219002177,54.935973,11.372000,0.0,Under way using engine
2026-09-07T00:24:20Z,219000811,54.838733,11.491813,0.0,Under way using engine
2026-09-07T00:24:33Z,219002177,54.935982,11.372002,0.0,Under way using engine
2026-09-07T00:24:50Z,219000811,54.838732,11.491813,0.0,Under way using engine
2026-09-07T00:25:03Z,219002177,54.935995,11.371987,0.0,Under way using engine
